"","pfsa","GEOID10","prop_area","GEOID5","RUCC_2013","RUCA_2010","RUCA_2010_SECONDARY","State","RUCA_METRO","RUCA_MICRO","RUCA_RURAL","REGION","NORTHEAST","MIDWEST","SOUTH","WEST","population_2019.x","hunits_total_2019.x","hs_or_less_2019.x","renters_2019.x","poverty_2019.x","age_65_older_2019.x","hispanic_2019.x","black_2019.x","family_2019.x","foreign_2019.x","median_income_2019.x","median_value_2019.x","population_MOE_2019","hunits_total_MOE_2019","hs_or_less_E_MOE_2019","hs_or_less_M_MOE_2019","hs_or_less_MOE_2019","renters_MOE_2019","poverty_MOE_2019","age_65_older_E_MOE_2019","age_65_older_M_MOE_2019","age_65_older_MOE_2019","hispanic_MOE_2019","black_MOE_2019","family_MOE_2019","foreign_MOE_2019","median_income_MOE_2019","median_value_MOE_2019","population_2019.y","hunits_total_2019.y","hs_or_less_2019.y","renters_2019.y","poverty_2019.y","age_65_older_2019.y","hispanic_2019.y","black_2019.y","family_2019.y","foreign_2019.y","median_income_2019.y","median_value_2019.y","population_MOE_2019_MOE_2019","hunits_total_MOE_2019_MOE_2019","hs_or_less_E_MOE_2019_MOE_2019","hs_or_less_M_MOE_2019_MOE_2019","hs_or_less_MOE_2019_MOE_2019","renters_MOE_2019_MOE_2019","poverty_MOE_2019_MOE_2019","age_65_older_E_MOE_2019_MOE_2019","age_65_older_M_MOE_2019_MOE_2019","age_65_older_MOE_2019_MOE_2019","hispanic_MOE_2019_MOE_2019","black_MOE_2019_MOE_2019","family_MOE_2019_MOE_2019","foreign_MOE_2019_MOE_2019","median_income_MOE_2019_MOE_2019","median_value_MOE_2019_MOE_2019","Application Fiscal Year","Account Name","Completion Status","Obligation/Rejection Date","Reason if Rejected","Project ID","DUNS","Program","Project Type","Technology","Grant Amount","Loan Amount","Awardee Contribution","Other Funds","Total Capital Investment","Households","Businesses"
"1","101000016","35057963600","0.04769","35057",2,2,2,"NM",1,0,0,"WEST",0,0,0,1,6454,3173,0.551462122956482,0.179640718562874,0.204519590310519,0.221877905175085,0.410288193368454,0.00371862410907964,0.675363558597092,0.065850635264952,35446,139900,608,182,2395,432.64881832729,0.0811553857885682,0.0642663432570281,0.0749450087432375,1432,290.248169675538,0.039819215480821,0.0637214036335557,0.00229758732025021,0.0786982539866691,0.0336757206973915,4971,27568,6454,3173,0.551462122956482,0.179640718562874,0.204519590310519,0.221877905175085,0.410288193368454,0.00371862410907964,0.675363558597092,0.065850635264952,35446,139900,608,182,2395,432.64881832729,0.0811553857885682,0.0642663432570281,0.0749450087432375,1432,290.248169675538,0.039819215480821,0.0637214036335557,0.00229758732025021,0.0786982539866691,0.0336757206973915,4971,27568,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"2","101000016","35057963700","0.16793","35057",2,10,10.1,"NM",0,0,1,"WEST",0,0,0,1,1923,1384,0.485443466486121,0.173248407643312,0.254290171606864,0.260010400416017,0.433697347893916,0,0.529936305732484,0.0223608944357774,47804,73700,375,103,717,205.017072459832,0.104492913647033,0.0687396766982952,0.107696667579142,500,111.516814875605,0.0281435980671033,0.11207548221887,0.0062402496099844,0.0960121410647007,0.0208701791898073,5632,5487,1923,1384,0.485443466486121,0.173248407643312,0.254290171606864,0.260010400416017,0.433697347893916,0,0.529936305732484,0.0223608944357774,47804,73700,375,103,717,205.017072459832,0.104492913647033,0.0687396766982952,0.107696667579142,500,111.516814875605,0.0281435980671033,0.11207548221887,0.0062402496099844,0.0960121410647007,0.0208701791898073,5632,5487,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"3","101000016","35027960200","0.09343","35027",7,10,10,"NM",0,0,1,"WEST",0,0,0,1,1459,1132,0.454861111111111,0.127329192546584,0.231611893583725,0.255654557916381,0.338588074023304,0.00411240575736806,0.541925465838509,0.021932830705963,37333,102300,245,106,524,118.346947573649,0.0770817248634202,0.0737321003480369,0.111392414128247,373,88.1986394452885,0.0425600929783149,0.0969657570623884,0.00681913210847701,0.103065230831732,0.0195324245782332,8507,36817,1459,1132,0.454861111111111,0.127329192546584,0.231611893583725,0.255654557916381,0.338588074023304,0.00411240575736806,0.541925465838509,0.021932830705963,37333,102300,245,106,524,118.346947573649,0.0770817248634202,0.0737321003480369,0.111392414128247,373,88.1986394452885,0.0425600929783149,0.0969657570623884,0.00681913210847701,0.103065230831732,0.0195324245782332,8507,36817,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"4","101000016","35027960300","0.05604","35027",7,8,8,"NM",0,0,1,"WEST",0,0,0,1,2892,1743,0.388059701492537,0.147899159663866,0.139275766016713,0.291147994467497,0.269709543568465,0.00691562932226833,0.666386554621849,0.0338865836791148,44924,196800,402,141,806,185.687910214963,0.0693467445465397,0.0730029137177067,0.0577631041590284,842,170.707351921351,0.042969227460893,0.0820933569088467,0.00963403968992604,0.071647908582976,0.0223301752425543,9334,27068,2892,1743,0.388059701492537,0.147899159663866,0.139275766016713,0.291147994467497,0.269709543568465,0.00691562932226833,0.666386554621849,0.0338865836791148,44924,196800,402,141,806,185.687910214963,0.0693467445465397,0.0730029137177067,0.0577631041590284,842,170.707351921351,0.042969227460893,0.0820933569088467,0.00963403968992604,0.071647908582976,0.0223301752425543,9334,27068,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"5","101000016","35011960100","0.24922","35011",9,10,10,"NM",0,0,1,"WEST",0,0,0,1,2040,1092,0.519650655021834,0.373511904761905,0.16029776674938,0.19656862745098,0.534803921568627,0.0156862745098039,0.494047619047619,0.0127450980392157,31625,106300,75,108,595,140.427917452336,0.10727045009031,0.0738357998309153,0.0722038891060409,401,105.290075505719,0.0511043326506824,0.10852742384619,0.0195993604013454,0.0602843979868474,0.0102834478893005,4756,48022,2040,1092,0.519650655021834,0.373511904761905,0.16029776674938,0.19656862745098,0.534803921568627,0.0156862745098039,0.494047619047619,0.0127450980392157,31625,106300,75,108,595,140.427917452336,0.10727045009031,0.0738357998309153,0.0722038891060409,401,105.290075505719,0.0511043326506824,0.10852742384619,0.0195993604013454,0.0602843979868474,0.0102834478893005,4756,48022,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"6","101000016","35009000602","0.02601","35009",5,4,4,"NM",0,1,0,"WEST",0,0,0,1,5353,2238,0.307873783544677,0.412127440904419,0.0748964998118178,0.101438445731366,0.237623762376238,0.0123295348402765,0.697841726618705,0.0425929385391369,73125,205900,407,130,1044,188.55768348174,0.0507211037389181,0.0648871888806621,0.0301378909351284,543,110.833208019979,0.0192147868380706,0.0573758460092119,0.011356854769079,0.0561213415388992,0.0246339268539815,12741,23671,5353,2238,0.307873783544677,0.412127440904419,0.0748964998118178,0.101438445731366,0.237623762376238,0.0123295348402765,0.697841726618705,0.0425929385391369,73125,205900,407,130,1044,188.55768348174,0.0507211037389181,0.0648871888806621,0.0301378909351284,543,110.833208019979,0.0192147868380706,0.0573758460092119,0.011356854769079,0.0561213415388992,0.0246339268539815,12741,23671,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"7","101000016","35009000603","0.06739","35009",5,4,4,"NM",0,1,0,"WEST",0,0,0,1,3954,1688,0.520553520553521,0.265436479772889,0.188023344328851,0.160091047040971,0.448153768335862,0.0121396054628225,0.733144073811214,0.120384420839656,46008,109100,366,133,1279,198.673098329895,0.0605406768207224,0.0643584429078983,0.053068999070442,633,134.361452805483,0.0305797819665499,0.0542404815821065,0.0146255861683696,0.0622374868977051,0.0285009472697312,8377,16185,3954,1688,0.520553520553521,0.265436479772889,0.188023344328851,0.160091047040971,0.448153768335862,0.0121396054628225,0.733144073811214,0.120384420839656,46008,109100,366,133,1279,198.673098329895,0.0605406768207224,0.0643584429078983,0.053068999070442,633,134.361452805483,0.0305797819665499,0.0542404815821065,0.0146255861683696,0.0622374868977051,0.0285009472697312,8377,16185,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"8","101000016","35047957500","0.06116","35047",6,5,5,"NM",0,1,0,"WEST",0,0,0,1,4354,3191,0.357241857241857,0.151208544125913,0.243440233236152,0.240468534680753,0.716352779053744,0.0110243454294901,0.631815626756605,0.0321543408360129,38352,166400,537,174,1031,222.822799551572,0.0665661373537402,0.0622741921465922,0.108622755182512,1047,218.261311276186,0.0404141357193678,0.0850650066270548,0.0127896643861428,0.0714310485115758,0.0309828720326713,7626,22328,4354,3191,0.357241857241857,0.151208544125913,0.243440233236152,0.240468534680753,0.716352779053744,0.0110243454294901,0.631815626756605,0.0321543408360129,38352,166400,537,174,1031,222.822799551572,0.0665661373537402,0.0622741921465922,0.108622755182512,1047,218.261311276186,0.0404141357193678,0.0850650066270548,0.0127896643861428,0.0714310485115758,0.0309828720326713,7626,22328,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"9","101000016","35047957700","0.01495","35047",6,2,2,"NM",1,0,0,"WEST",0,0,0,1,2135,1366,0.528556034482759,0.194291986827662,0.257590132827324,0.275409836065574,0.887587822014052,0,0.67178924259056,0.0510538641686183,31081,79800,451,126,981,250.259864940425,0.0823197320794371,0.0870065958971472,0.208231890648295,588,199.987499609351,0.0734137564317739,0.11265315948734,0.00562060889929742,0.148565310887607,0.043652380339767,15798,43372,2135,1366,0.528556034482759,0.194291986827662,0.257590132827324,0.275409836065574,0.887587822014052,0,0.67178924259056,0.0510538641686183,31081,79800,451,126,981,250.259864940425,0.0823197320794371,0.0870065958971472,0.208231890648295,588,199.987499609351,0.0734137564317739,0.11265315948734,0.00562060889929742,0.148565310887607,0.043652380339767,15798,43372,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
"10","101000016","35059950200","0.02316","35059",9,10,10,"NM",0,0,1,"WEST",0,0,0,1,4133,2347,0.649006622516556,0.350537634408602,0.194090382387022,0.197435277038471,0.423421243648681,0.0162109847568352,0.532616487455197,0.0556496491652553,35884,88000,NA,63,1960,180.280337252846,0.0552664423928809,0.0640990821268293,0.0437965008919405,816,108.715224324839,NA,NA,NA,0.0692187570521785,NA,5089,21031,4133,2347,0.649006622516556,0.350537634408602,0.194090382387022,0.197435277038471,0.423421243648681,0.0162109847568352,0.532616487455197,0.0556496491652553,35884,88000,NA,63,1960,180.280337252846,0.0552664423928809,0.0640990821268293,0.0437965008919405,816,108.715224324839,NA,NA,NA,0.0692187570521785,NA,5089,21031,2019,"E.N.M.R. Telephone Cooperative","Approved",2019-11-14,NA,"NM1701-A61","9848524","ReConnect Program","Last Mile","Fiber-to-the-Premises",19231542,0,6410514,0,25642056,803,15
